Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2016-05-11,109549.25929994967,17826.973479942346,91722.28582000732,4,
2016-05-12,108976.09436224913,18121.64161871885,90854.45274353027,4,
2016-05-13,108434.9714984796,18121.64161871885,90313.32987976074,4,
2016-05-16,104855.17933844542,18121.64161871885,86733.53771972656,4,
2016-05-17,104832.45434842109,17502.010729646674,87330.44361877441,4,
2016-05-18,105110.50697598456,17502.010729646674,87608.49624633789,4,
2016-05-19,104526.14426841342,19083.33742942416,85442.80683898926,4,
2016-05-20,104722.44749106967,19083.33742942416,85639.11006164551,4,
2016-05-23,104928.04011191928,19083.33742942416,85844.70268249512,4,
2016-05-24,104726.72248496616,19083.33742942416,85643.38505554199,4,
2016-05-25,104458.8560756644,19083.33742942416,85375.51864624023,4,
2016-05-26,103347.79926719272,19083.33742942416,84264.46183776855,4,
2016-05-27,104789.08964194858,19083.33742942416,85705.75221252441,4,
2016-05-30,106329.991955181,19083.33742942416,87246.65452575684,4,
2016-05-31,107289.75802268588,19083.33742942416,88206.42059326172,4,
2016-06-01,106666.27494468295,19083.33742942416,87582.93751525879,4,
2016-06-02,106711.20739402378,19083.33742942416,87627.86996459961,4,
2016-06-03,108563.48307456577,19083.33742942416,89480.1456451416,4,
2016-06-06,109149.78037681186,653.2104762991585,108496.5699005127,5,
2016-06-07,109455.12885703647,653.2104762991585,108801.9183807373,5,
2016-06-08,111830.21303977573,653.2104762991585,111177.00256347656,5,
2016-06-09,112681.806698223,653.2104762991585,112028.59622192383,5,
2016-06-10,113289.16064109409,653.2104762991585,112635.95016479492,5,
2016-06-13,108881.88966148328,22046.136792830934,86835.75286865234,4,
2016-06-14,107733.19066149599,21392.489535397362,86340.70112609863,4,
2016-06-15,107999.65295702821,48.19914538271405,107951.45381164551,5,
2016-06-16,104102.5805109651,20084.073888650644,84018.50662231445,4,
2016-06-17,103523.51065266135,748.6593953371339,102774.85125732422,5,
2016-06-20,107665.27658283713,748.6593953371339,106916.6171875,5,
2016-06-21,108926.90487873557,748.6593953371339,108178.24548339844,5,
2016-06-22,108099.90768635276,748.6593953371339,107351.24829101562,5,
2016-06-23,108964.54588570268,1911.4422174897882,107053.10366821289,5,
2016-06-24,102258.35483682436,17541.79663980288,84716.55819702148,4,
2016-06-27,103425.71643960757,17541.79663980288,85883.91979980469,4,
2016-06-28,102981.60424269251,16369.139368424934,86612.46487426758,4,
2016-06-29,103866.64571608118,16369.139368424934,87497.50634765625,4,
2016-06-30,103731.82090223841,16369.139368424934,87362.68153381348,4,
2016-07-01,105256.43595350794,16369.139368424934,88887.29658508301,4,
2016-07-04,105601.41622389368,16369.139368424934,89232.27685546875,4,
2016-07-05,105669.86731947474,16369.139368424934,89300.7279510498,4,
2016-07-06,104424.19842739977,17667.922411164414,86756.27601623535,4,
2016-07-07,103485.66708584703,17667.922411164414,85817.74467468262,4,
2016-07-08,103005.77637447206,18111.846900595105,84893.92947387695,4,
2016-07-11,103005.77637447206,18111.846900595105,84893.92947387695,4,
2016-07-12,113474.41139949647,18111.846900595105,95362.56449890137,4,
2016-07-13,112974.15251888124,18111.846900595105,94862.30561828613,4,
2016-07-14,118959.1970745453,18111.846900595105,100847.3501739502,4,
2016-07-15,121599.64972652284,18111.846900595105,103487.80282592773,4,
2016-07-18,100775.17914546815,18111.846900595105,82663.33224487305,4,
2016-07-19,128929.94383968202,7791.222877157605,121138.72096252441,5,
2016-07-20,126008.32780731826,18193.800204168845,107814.52760314941,5,
2016-07-21,126651.6873959413,18193.800204168845,108457.88719177246,5,
2016-07-22,125395.30740631728,18193.800204168845,107201.50720214844,5,
2016-07-25,121036.94378893964,15965.658495360534,105071.2852935791,5,
2016-07-26,119945.48304489722,16427.79472092261,103517.68832397461,5,
2016-07-27,119548.794186865,16427.79472092261,103120.99946594238,5,
2016-07-28,117672.27641366907,13698.29249643274,103973.98391723633,5,
2016-07-29,118512.94973825403,13698.29249643274,104814.65724182129,5,
2016-08-01,117355.7879660376,13732.150972629403,103623.6369934082,5,
2016-08-02,117016.67444064698,13732.150972629403,103284.52346801758,5,
2016-08-03,115780.6688406714,13732.150972629403,102048.51786804199,5,
2016-08-04,116779.69115263237,15451.322866499555,101328.36828613281,5,
2016-08-05,116359.48497587455,15451.322866499555,100908.162109375,5,
2016-08-08,119801.55617338432,15451.322866499555,104350.23330688477,5,
2016-08-09,120321.41798473374,13654.952011833353,106666.46597290039,5,
2016-08-10,120831.26866222397,13654.952011833353,107176.31665039062,5,
2016-08-11,117410.4859778978,13654.952011833353,103755.53396606445,5,
2016-08-12,120723.83400035874,13654.952011833353,107068.88198852539,5,
